concept_id,concept,direction,selection,event_id,prompt,prompt_group_id,preferred_image_id,rejected_image_id,preferred_score,rejected_score,difference,preferred_thumbnail,rejected_thumbnail,preferred_metadata,rejected_metadata,human_review_status,concept_present_preferred,concept_present_rejected,reviewer_notes
27328,lip-smacking,1,random_audit,imagereward:test:001151-0006,if woody and buzz from toy story had a kid pixar animation hd ,4ccbad501cbfb5dfe1c19daa4e7636a31e7ca8afdafd02312ce7531d13cf9fb2,imagereward:images/test/test_2/774539e6-7354-4d1d-9c26-b97d16d8a9aa.webp,imagereward:images/test/test_2/3af70a8b-1bdf-4766-92fb-49964b083f70.webp,0.2978576719760895,0.3294166624546051,-0.031558990478515625,gallery_images/0530f80d65049fa0549ad09d.jpg,gallery_images/bf173e7cc934b446fe12b350.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}",unverified,,,
27328,lip-smacking,1,random_audit,imagereward:test:007189-0066,muscular man wearing a leather harness and hat ,a1b9da2e14b14711efc944053b56997170d1fc428129b3ef672b1516854f3a4a,imagereward:images/test/test_1/425f1e31-c818-42d5-8a4a-c7bf861f8b86.webp,imagereward:images/test/test_1/16352335-c1d5-4fa0-9761-bc8b129b1e94.webp,0.3350954055786133,0.34409067034721375,-0.008995264768600464,gallery_images/0d4087b9c23beebde460d9de.jpg,gallery_images/198f268cafa6519ef86810d2.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
45267,stare,1,supportive,imagereward:test:009475-0037,film still from frightening horror movie. cinematic. 8 k. ,38a0610767e6cc9c0356505e23ba4222fbc8d42f195099e5e226c087606379a2,imagereward:images/test/test_1/39238b13-b2bd-4a56-aa46-f455331f6a86.webp,imagereward:images/test/test_1/788d0347-12d2-4c2e-aa96-71d83850342d.webp,0.3104943037033081,0.22854314744472504,0.08195115625858307,gallery_images/8b0a493e651fa52eb4bd58d3.jpg,gallery_images/1a1c426caddb68a4731a49cf.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}",unverified,,,
45267,stare,1,supportive,imagereward:test:001242-0093,photo of a guy playing a gameboy under the blanket in his bed at night ,f8ba5a2b702c53fb8fe74bd7512d4a35e39cd1e1049147c81b1cd9cbb7fde449,imagereward:images/test/test_2/0eb1d034-1cb8-4e8b-b757-9294827150f5.webp,imagereward:images/test/test_2/dd4650be-f68f-4941-9b0d-e12ecceb372e.webp,0.3122328221797943,0.2510662078857422,0.061166614294052124,gallery_images/a134820304029521c7347bed.jpg,gallery_images/8f7615d3a5eb6f22361f7ac1.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
45267,stare,1,counterexample,imagereward:test:001383-0079,"a half - masked rugged laboratory engineer man with cybernetic enhancements as seen from a distance, scifi character portrait by greg rutkowski, esuthio, craig mullins, 1 / 4 headshot, cinematic lighting, dystopian scifi gear, gloomy, profile picture, mechanical, half robot, implants, dieselpunk ",cc38ca0a6b2822cffd5316d1419eadfc45299c84a251d33f4718e87812642263,imagereward:images/test/test_2/2cccb2fc-f4da-41cb-97be-29fb61a58d7f.webp,imagereward:images/test/test_2/9c125e5f-1512-4ce6-bf27-af8d1c810a58.webp,0.23983538150787354,0.30336081981658936,-0.06352543830871582,gallery_images/5d65385d6c3a0a8bdf41aac4.jpg,gallery_images/a176490ba1aa700ccb07b418.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
45267,stare,1,counterexample,imagereward:test:001382-0041,"highly detailed painting of uzumaki naruto fighting a looming demigod, dramatic, sense of scale, stephen bliss, unreal engine, greg rutkowski, ilya kuvshinov, ross draws, hyung tae and frank frazetta, tom bagshaw, tom whalen, nicoletta ceccoli, mark ryden, earl norem, global illumination, god rays, windswept ",a653b891199f3c9e8ed106e82da60ccd9e0fe408e74446342bf461100233b3bb,imagereward:images/test/test_2/75a8d0cf-dca7-4f29-bac1-a3819693d0a7.webp,imagereward:images/test/test_2/c29d2c2c-55e2-4eef-a9cd-d5553d46d788.webp,0.2451690435409546,0.28087955713272095,-0.03571051359176636,gallery_images/5b2a17348d44c841f655946f.jpg,gallery_images/a19056936bc31f6cee0f0503.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}",unverified,,,
45267,stare,1,random_audit,imagereward:test:008328-0024,"a portrait of a red - skinned dragonborn monk in a plain white cloak white cloak, holding a spear with a black tip, fantasy art by greg rutkowski ",e375c383a8fb1f82436cddd04ae6107fa1cb1c5ad9080ca9bcf9e4f755414fb3,imagereward:images/test/test_1/cb831716-5734-40f0-b0e4-c3518d5ab540.webp,imagereward:images/test/test_1/2368f177-8821-41ea-9e28-cf6f3da5b3b0.webp,0.3364294767379761,0.2868267595767975,0.04960271716117859,gallery_images/172c0241a45704cf9614e711.jpg,gallery_images/c1ff33df92076151eec03da2.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
45267,stare,1,random_audit,imagereward:test:001151-0006,if woody and buzz from toy story had a kid pixar animation hd ,4ccbad501cbfb5dfe1c19daa4e7636a31e7ca8afdafd02312ce7531d13cf9fb2,imagereward:images/test/test_2/824e1107-99cf-4249-9b53-92f04417f4c5.webp,imagereward:images/test/test_2/3af70a8b-1bdf-4766-92fb-49964b083f70.webp,0.29952314496040344,0.3060300648212433,-0.006506919860839844,gallery_images/23e048cdff8d655d02266781.jpg,gallery_images/bf173e7cc934b446fe12b350.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}",unverified,,,
43947,smirk,1,supportive,imagereward:test:009475-0037,film still from frightening horror movie. cinematic. 8 k. ,38a0610767e6cc9c0356505e23ba4222fbc8d42f195099e5e226c087606379a2,imagereward:images/test/test_1/39238b13-b2bd-4a56-aa46-f455331f6a86.webp,imagereward:images/test/test_1/788d0347-12d2-4c2e-aa96-71d83850342d.webp,0.2881906032562256,0.19354990124702454,0.09464070200920105,gallery_images/8b0a493e651fa52eb4bd58d3.jpg,gallery_images/1a1c426caddb68a4731a49cf.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}",unverified,,,
43947,smirk,1,supportive,imagereward:test:008328-0024,"a portrait of a red - skinned dragonborn monk in a plain white cloak white cloak, holding a spear with a black tip, fantasy art by greg rutkowski ",e375c383a8fb1f82436cddd04ae6107fa1cb1c5ad9080ca9bcf9e4f755414fb3,imagereward:images/test/test_1/5f523d59-534e-48ca-8733-2c9ba5111efc.webp,imagereward:images/test/test_1/2368f177-8821-41ea-9e28-cf6f3da5b3b0.webp,0.3402266204357147,0.27711525559425354,0.06311136484146118,gallery_images/a42cd3f945174766759a2bb5.jpg,gallery_images/c1ff33df92076151eec03da2.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
43947,smirk,1,counterexample,imagereward:test:001227-0027,footage of an astronaut in a tropical beach,c5920b72d420fbbaeceb7fd54341770c516c79bf58d2d01191d15b911079b853,imagereward:images/test/test_2/408e016e-4e03-4fd4-b816-d66f2806bfa3.webp,imagereward:images/test/test_2/6bbd7128-30da-4978-89e5-b09b61e83e34.webp,0.24738407135009766,0.30852288007736206,-0.061138808727264404,gallery_images/110000c91013b6ce8f2f8872.jpg,gallery_images/dbbc66754cbc431eb55cfcc5.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
43947,smirk,1,counterexample,imagereward:test:001383-0079,"a half - masked rugged laboratory engineer man with cybernetic enhancements as seen from a distance, scifi character portrait by greg rutkowski, esuthio, craig mullins, 1 / 4 headshot, cinematic lighting, dystopian scifi gear, gloomy, profile picture, mechanical, half robot, implants, dieselpunk ",cc38ca0a6b2822cffd5316d1419eadfc45299c84a251d33f4718e87812642263,imagereward:images/test/test_2/2cccb2fc-f4da-41cb-97be-29fb61a58d7f.webp,imagereward:images/test/test_2/9c125e5f-1512-4ce6-bf27-af8d1c810a58.webp,0.25212252140045166,0.31150156259536743,-0.05937904119491577,gallery_images/5d65385d6c3a0a8bdf41aac4.jpg,gallery_images/a176490ba1aa700ccb07b418.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
43947,smirk,1,random_audit,imagereward:test:010987-0077,wall with famous banksy graffiti ,981d3370524e07d4861c2a639de0f626bd4530b445a936a2dcee13183a00deda,imagereward:images/test/test_2/90b8aee3-090b-4423-abfe-8aec4ff62603.webp,imagereward:images/test/test_2/4b8744fc-76a0-4ed7-a4c4-e80ae5d0b6bb.webp,0.28718769550323486,0.26605331897735596,0.021134376525878906,gallery_images/e637f304ffbec395b6ccd6a3.jpg,gallery_images/2970701caea9b1903c7306aa.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Outdoor Scenes""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Outdoor Scenes""}",unverified,,,
43947,smirk,1,random_audit,imagereward:test:001260-0073,"realistic photography of a man 3 5 years old with a bit of bear, short hair, few wrinkles around eyes, sexy, cinematographic, cinematic light, close up view, intense, colorize, 8 0 mm lens ",bd5a08c78f7713700e45a208189c5ba33df3fc51dd6425fbac0f13cff8386f73,imagereward:images/test/test_2/85ae560c-08eb-4023-9b30-cb745fec3011.webp,imagereward:images/test/test_2/39287be5-bc65-49de-a745-a50b9ac450c4.webp,0.3314409852027893,0.3144313097000122,0.0170096755027771,gallery_images/fade65e9128358fe15675cdf.jpg,gallery_images/c826e2fda0494675fee748e6.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
53213,wide-eyed,1,supportive,imagereward:test:009475-0037,film still from frightening horror movie. cinematic. 8 k. ,38a0610767e6cc9c0356505e23ba4222fbc8d42f195099e5e226c087606379a2,imagereward:images/test/test_1/39238b13-b2bd-4a56-aa46-f455331f6a86.webp,imagereward:images/test/test_1/788d0347-12d2-4c2e-aa96-71d83850342d.webp,0.3348614573478699,0.21225959062576294,0.12260186672210693,gallery_images/8b0a493e651fa52eb4bd58d3.jpg,gallery_images/1a1c426caddb68a4731a49cf.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}",unverified,,,
53213,wide-eyed,1,supportive,imagereward:test:010856-0009,funny peanut butter ,b18ea9950d494d375d0c180c19fd090da6228f69d114cdf9665f8628abd7a871,imagereward:images/test/test_2/d7efc9ab-5b83-4dfb-9f37-e5c3494a9c6a.webp,imagereward:images/test/test_2/8b7d05e4-9a3b-4c73-b087-104251033467.webp,0.34221187233924866,0.22122937440872192,0.12098249793052673,gallery_images/7ffe2a14962798eca3100109.jpg,gallery_images/3dc52bcc5f9d782b00729f67.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Food""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Food""}",unverified,,,
53213,wide-eyed,1,counterexample,imagereward:test:001383-0079,"a half - masked rugged laboratory engineer man with cybernetic enhancements as seen from a distance, scifi character portrait by greg rutkowski, esuthio, craig mullins, 1 / 4 headshot, cinematic lighting, dystopian scifi gear, gloomy, profile picture, mechanical, half robot, implants, dieselpunk ",cc38ca0a6b2822cffd5316d1419eadfc45299c84a251d33f4718e87812642263,imagereward:images/test/test_2/2cccb2fc-f4da-41cb-97be-29fb61a58d7f.webp,imagereward:images/test/test_2/9c125e5f-1512-4ce6-bf27-af8d1c810a58.webp,0.22632431983947754,0.3017834424972534,-0.07545912265777588,gallery_images/5d65385d6c3a0a8bdf41aac4.jpg,gallery_images/a176490ba1aa700ccb07b418.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
53213,wide-eyed,1,counterexample,imagereward:test:007135-0060,"!13 hungry cannibals making a rich salad around a marble table, !positioned as last supper cinematic lighting, dramatic framing, highly detalied, 4k, artstation, by Rene Lalique and Wayne Barlowe",396fd658a5abefd3f74d20e36a01f53548cd0e2de74e0f9ae49985eace0e78e4,imagereward:images/test/test_1/074769e5-e056-4e38-bd06-4daca670bc34.webp,imagereward:images/test/test_1/293bb51d-f5ef-4a24-a5a8-2022f81f576c.webp,0.22029435634613037,0.283750057220459,-0.06345570087432861,gallery_images/eb12950427d66ddcabfca828.jpg,gallery_images/95fdcc61fecd4080ad8dd968.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
53213,wide-eyed,1,random_audit,imagereward:test:009006-0102,"Horrifying creature, haunted, horror",6ee1b52c63caf60d8db23751287681018dfce76c98cca49820b5a1a91db4b14a,imagereward:images/test/test_1/0429a07f-659e-4c73-8fc3-10ea678df8f2.webp,imagereward:images/test/test_1/ee22e72c-0ddd-471d-af26-6418340a73aa.webp,0.3256206512451172,0.3143700659275055,0.011250585317611694,gallery_images/5d8ffcc7dd08aa671265fe08.jpg,gallery_images/a3833c3d508a381bb1502d1d.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Arts""}",unverified,,,
53213,wide-eyed,1,random_audit,imagereward:test:010446-0019,"beautiful nighttime landscape photography of the Rocky Mountains with a crystal blue lake, milky way galaxy sky, serene, dramatic lighting.",bc277a1d8eebe77ce3f19367c1731d18a3ff5bae2d13318a6461a11594890c03,imagereward:images/test/test_2/d4dfca29-73ef-44bc-9d01-711adb139093.webp,imagereward:images/test/test_2/098c69ae-ada8-45f1-b1ef-b456cc246fa2.webp,0.198832169175148,0.2131563425064087,-0.014324173331260681,gallery_images/d62e0b7b555e7271551941ba.jpg,gallery_images/42ec492c6a39fddbdda87767.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Outdoor Scenes""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""Outdoor Scenes""}",unverified,,,
16886,eyebrow-raising,1,supportive,imagereward:test:001242-0093,photo of a guy playing a gameboy under the blanket in his bed at night ,f8ba5a2b702c53fb8fe74bd7512d4a35e39cd1e1049147c81b1cd9cbb7fde449,imagereward:images/test/test_2/0eb1d034-1cb8-4e8b-b757-9294827150f5.webp,imagereward:images/test/test_2/dd4650be-f68f-4941-9b0d-e12ecceb372e.webp,0.284223347902298,0.20229500532150269,0.08192834258079529,gallery_images/a134820304029521c7347bed.jpg,gallery_images/8f7615d3a5eb6f22361f7ac1.jpg,"{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}","{""model_id"": null, ""negative_prompt"": null, ""gs"": null, ""steps"": null, ""scheduler_cls"": null, ""classification"": ""People""}",unverified,,,
